robot,t,center_distance,inflated_clearance,active_flag
robot2,1783864806.5785224,0.8101829208372748,0.5601829208372748,0.0
robot2,1783864807.0580459,0.8082061546981005,0.5582061546981005,0.0
robot2,1783864807.6477718,0.7934823758753122,0.5434823758753122,0.0
robot2,1783864808.1210604,0.7833337582426809,0.5333337582426809,0.0
robot2,1783864808.589311,0.7829858667174141,0.5329858667174141,0.0
robot2,1783864809.060256,0.781889893474414,0.531889893474414,0.0
robot2,1783864809.5570016,0.7749016583988608,0.5249016583988608,0.0
robot2,1783864810.0456524,0.7697701968511816,0.5197701968511816,0.0
robot2,1783864810.5581324,0.7705001325145645,0.5205001325145645,0.0
robot2,1783864811.0763168,0.7705759742355931,0.5205759742355931,0.0
robot2,1783864811.6043549,0.7705759742355931,0.5205759742355931,0.0
robot2,1783864812.1183772,0.7704307003456834,0.5204307003456834,0.0
robot2,1783864812.6345913,0.7704307003456834,0.5204307003456834,0.0
robot2,1783864813.1289365,0.7695872877356199,0.5195872877356199,0.0
robot2,1783864813.6405382,0.7629391132264474,0.5129391132264474,0.0
robot2,1783864814.253606,0.7492348982343527,0.49923489823435274,0.0
robot2,1783864814.7404046,0.7426270004360378,0.4926270004360378,0.0
robot2,1783864815.235211,0.7427011704875552,0.49270117048755524,0.0
robot2,1783864815.7053096,0.7421565945984048,0.4921565945984048,0.0
robot2,1783864816.2817574,0.7376842106557285,0.48768421065572853,0.0
robot2,1783864816.7787564,0.7333892103647485,0.48338921036474847,0.0
robot2,1783864817.2726812,0.7333892103647485,0.48338921036474847,0.0
robot2,1783864817.7596643,0.7345581529780811,0.48455815297808114,0.0
robot2,1783864818.2425537,0.7357782172998654,0.48577821729986537,0.0
robot2,1783864818.7578633,0.7294760814323744,0.4794760814323744,0.0
robot2,1783864819.2764833,0.7237202520592017,0.47372025205920165,0.0
robot2,1783864819.768787,0.7237202520592017,0.47372025205920165,0.0
robot2,1783864820.3015401,0.7238633104687239,0.4738633104687239,0.0
robot2,1783864820.7913332,0.7228727426411456,0.47287274264114565,0.0
robot2,1783864821.3984056,0.7226580138919925,0.47265801389199247,0.0
robot2,1783864821.8717632,0.7226583630475346,0.4726583630475346,0.0
robot2,1783864822.3752718,0.7226583630475346,0.4726583630475346,0.0
robot2,1783864822.8783646,0.7226583630475346,0.4726583630475346,0.0
robot2,1783864823.3637562,0.722278436299393,0.47227843629939303,0.0
robot2,1783864823.8591573,0.7206478551983967,0.4706478551983967,0.0
robot2,1783864824.351644,0.7175447576508664,0.46754475765086645,0.0
robot2,1783864824.8418367,0.7123003476626784,0.46230034766267836,0.0
robot2,1783864825.3311791,0.7063163024236143,0.4563163024236143,0.0
robot2,1783864825.8255737,0.6985160941992473,0.4485160941992473,0.0
robot2,1783864826.3461728,0.684175181969525,0.434175181969525,0.0
robot2,1783864826.8489327,0.6695161961652549,0.41951619616525493,0.0
robot2,1783864827.3614368,0.6597949907313303,0.4097949907313303,0.0
robot2,1783864827.9348707,0.6597949907313303,0.4097949907313303,0.0
robot2,1783864828.4026208,0.6597949907313303,0.4097949907313303,0.0
robot2,1783864828.899087,0.6597949907313303,0.4097949907313303,0.0
robot2,1783864829.393168,0.6597949907313303,0.4097949907313303,0.0
robot2,1783864829.8821292,0.6615928688476799,0.41159286884767987,0.0
robot2,1783864830.3929443,0.6615928688476799,0.41159286884767987,0.0
robot2,1783864830.9065633,0.6621650137540473,0.41216501375404735,0.0
robot2,1783864831.407602,0.6621650137540473,0.41216501375404735,0.0
robot2,1783864831.9117272,0.6621650137540473,0.41216501375404735,0.0
robot2,1783864832.4066873,0.6621650137540473,0.41216501375404735,0.0
robot2,1783864832.907022,0.6623558664725987,0.4123558664725987,0.0
robot2,1783864833.4267626,0.6627380609070324,0.41273806090703236,0.0
robot2,1783864833.9341676,0.6628301054636223,0.4128301054636223,0.0
robot2,1783864834.530969,0.6628301054636223,0.4128301054636223,0.0
robot2,1783864835.0399656,0.6628301054636223,0.4128301054636223,0.0
robot2,1783864835.5207212,0.6628301054636223,0.4128301054636223,0.0
robot2,1783864836.0355868,0.6628301054636223,0.4128301054636223,0.0
